"Date";"Open";"High";"Low";"Close";"Volume"
8/29/07 12:00 AM;1432.01;1463.76;1432.01;1463.76;2.82407E9
8/30/07 12:00 AM;1463.67;1468.43;1451.25;1457.64;2.58296E9
8/31/07 12:00 AM;1457.61;1481.47;1457.61;1473.99;2.73161E9
9/4/07 12:00 AM;1473.96;1496.4;1472.15;1489.42;2.7666E9
9/5/07 12:00 AM;1488.76;1488.76;1466.34;1472.29;2.9916E9
9/6/07 12:00 AM;1472.03;1481.49;1467.41;1478.55;2.45959E9
9/7/07 12:00 AM;1478.55;1478.55;1449.07;1453.55;3.19108E9
9/10/07 12:00 AM;1453.5;1462.25;1439.29;1451.7;2.83572E9
9/11/07 12:00 AM;1451.69;1472.48;1451.69;1471.49;3.01533E9
9/12/07 12:00 AM;1471.1;1479.5;1465.75;1471.56;2.88572E9
9/13/07 12:00 AM;1471.47;1489.58;1471.47;1483.95;2.87708E9
9/14/07 12:00 AM;1483.95;1485.99;1473.18;1484.25;2.64174E9
9/17/07 12:00 AM;1484.24;1484.24;1471.82;1476.65;2.59839E9
9/18/07 12:00 AM;1476.63;1519.89;1476.63;1519.78;3.70894E9
9/19/07 12:00 AM;1519.75;1538.74;1519.75;1529.03;3.84675E9
9/20/07 12:00 AM;1528.69;1529.14;1516.42;1518.75;2.9577E9
9/21/07 12:00 AM;1518.75;1530.89;1518.75;1525.75;3.67946E9
9/24/07 12:00 AM;1525.75;1530.18;1516.15;1517.73;3.13131E9
9/25/07 12:00 AM;1516.34;1518.27;1507.13;1517.21;3.18777E9
9/26/07 12:00 AM;1518.62;1529.39;1518.62;1525.42;3.23739E9
9/27/07 12:00 AM;1527.32;1532.46;1525.81;1531.38;2.87218E9
9/28/07 12:00 AM;1531.24;1533.74;1521.99;1526.75;2.92535E9
10/1/07 12:00 AM;1527.29;1549.02;1527.25;1547.04;3.28199E9
10/2/07 12:00 AM;1546.96;1548.01;1540.37;1546.63;3.10191E9
10/3/07 12:00 AM;1545.8;1545.84;1536.34;1539.59;3.06532E9
10/4/07 12:00 AM;1539.91;1544.02;1537.63;1542.84;2.69043E9
10/5/07 12:00 AM;1543.84;1561.91;1543.84;1557.59;2.91903E9
10/8/07 12:00 AM;1556.51;1556.51;1549.0;1552.58;2.04065E9
10/9/07 12:00 AM;1553.18;1565.26;1551.82;1565.15;2.93204E9
10/10/07 12:00 AM;1564.98;1565.42;1555.46;1562.47;3.04476E9
10/11/07 12:00 AM;1564.72;1576.09;1546.72;1554.41;3.91126E9
10/12/07 12:00 AM;1555.41;1563.03;1554.09;1561.8;2.78869E9
10/15/07 12:00 AM;1562.25;1564.74;1540.81;1548.71;3.13929E9
10/16/07 12:00 AM;1547.81;1547.81;1536.29;1538.53;3.23456E9
10/17/07 12:00 AM;1544.44;1550.66;1526.01;1541.24;3.63807E9
10/18/07 12:00 AM;1539.29;1542.79;1531.76;1540.08;3.20321E9
10/19/07 12:00 AM;1540.0;1540.0;1500.26;1500.63;4.16097E9
10/22/07 12:00 AM;1497.79;1508.06;1490.4;1506.33;3.47183E9
10/23/07 12:00 AM;1509.3;1520.01;1503.61;1519.59;3.30912E9
10/24/07 12:00 AM;1516.61;1517.23;1489.56;1515.88;4.0033E9
10/25/07 12:00 AM;1516.15;1523.24;1500.46;1514.4;4.18396E9
10/26/07 12:00 AM;1522.17;1535.53;1520.18;1535.28;3.61212E9
10/29/07 12:00 AM;1536.92;1544.67;1536.43;1540.98;3.12448E9
10/30/07 12:00 AM;1539.42;1539.42;1529.55;1531.02;3.21252E9
10/31/07 12:00 AM;1532.15;1552.76;1529.4;1549.38;3.95307E9
11/1/07 12:00 AM;1545.79;1545.79;1506.66;1508.44;4.24147E9
11/2/07 12:00 AM;1511.07;1513.15;1492.53;1509.65;4.28599E9
11/5/07 12:00 AM;1505.61;1510.84;1489.95;1502.17;3.81933E9
11/6/07 12:00 AM;1505.33;1520.77;1499.07;1520.27;3.87916E9
11/7/07 12:00 AM;1515.46;1515.46;1475.04;1475.62;4.35316E9
11/8/07 12:00 AM;1475.27;1482.5;1450.31;1474.77;5.43972E9
11/9/07 12:00 AM;1467.59;1474.09;1448.51;1453.7;4.58705E9
11/12/07 12:00 AM;1453.66;1464.94;1438.53;1439.18;4.19252E9
11/13/07 12:00 AM;1441.35;1481.37;1441.35;1481.05;4.14131E9
11/14/07 12:00 AM;1483.4;1492.14;1466.47;1470.58;4.03147E9
11/15/07 12:00 AM;1468.04;1472.67;1443.49;1451.15;3.94101E9
11/16/07 12:00 AM;1453.09;1462.18;1443.99;1458.74;4.16887E9
11/19/07 12:00 AM;1456.7;1456.7;1430.42;1433.27;4.11965E9
11/20/07 12:00 AM;1434.51;1452.64;1419.28;1439.7;4.87515E9
11/21/07 12:00 AM;1434.71;1436.4;1415.64;1416.77;4.07623E9
11/23/07 12:00 AM;1417.62;1440.86;1417.62;1440.7;1.61272E9
11/26/07 12:00 AM;1440.74;1446.09;1406.1;1407.22;3.70647E9
11/27/07 12:00 AM;1409.59;1429.49;1407.43;1428.23;4.32072E9
11/28/07 12:00 AM;1432.95;1471.62;1432.95;1469.02;4.50802E9
11/29/07 12:00 AM;1467.41;1473.81;1458.36;1469.72;3.52473E9
11/30/07 12:00 AM;1471.83;1488.94;1470.89;1481.14;4.4222E9
12/3/07 12:00 AM;1479.63;1481.16;1470.08;1472.42;3.32325E9
12/4/07 12:00 AM;1471.34;1471.34;1460.66;1462.79;3.34362E9
12/5/07 12:00 AM;1465.22;1486.09;1465.22;1485.01;3.66366E9
12/6/07 12:00 AM;1484.59;1508.02;1482.19;1507.34;3.56857E9
12/7/07 12:00 AM;1508.6;1510.63;1502.66;1504.66;3.17771E9
12/10/07 12:00 AM;1505.11;1518.27;1504.96;1515.96;2.91176E9
12/11/07 12:00 AM;1516.68;1523.57;1475.99;1477.65;4.08018E9
12/12/07 12:00 AM;1487.58;1511.96;1468.23;1486.59;4.48212E9
12/13/07 12:00 AM;1483.27;1489.4;1469.21;1488.41;3.63517E9
12/14/07 12:00 AM;1486.19;1486.67;1467.78;1467.95;3.40105E9
12/17/07 12:00 AM;1465.05;1465.05;1445.43;1445.9;3.56903E9
12/18/07 12:00 AM;1445.92;1460.16;1435.65;1454.98;3.72369E9
12/19/07 12:00 AM;1454.7;1464.42;1445.31;1453.0;3.4013E9
12/20/07 12:00 AM;1456.42;1461.53;1447.22;1460.12;3.52689E9
12/21/07 12:00 AM;1463.19;1485.4;1463.19;1484.46;4.50859E9
12/24/07 12:00 AM;1484.55;1497.63;1484.55;1496.45;1.26742E9
12/26/07 12:00 AM;1495.12;1498.85;1488.2;1497.66;2.0105E9
12/27/07 12:00 AM;1495.05;1495.05;1475.86;1476.27;2.36577E9
12/28/07 12:00 AM;1479.83;1488.01;1471.7;1478.49;2.42051E9
12/31/07 12:00 AM;1475.25;1475.83;1465.13;1468.36;2.44088E9
1/2/08 12:00 AM;1467.97;1471.77;1442.07;1447.16;3.45265E9
1/3/08 12:00 AM;1447.55;1456.8;1443.73;1447.16;3.4295E9
1/4/08 12:00 AM;1444.01;1444.01;1411.19;1411.63;4.166E9
1/7/08 12:00 AM;1414.07;1423.87;1403.45;1416.18;4.22126E9
1/8/08 12:00 AM;1415.71;1430.28;1388.3;1390.19;4.70539E9
1/9/08 12:00 AM;1390.25;1409.19;1378.7;1409.13;5.35103E9
1/10/08 12:00 AM;1406.78;1429.09;1395.31;1420.33;5.17049E9
1/11/08 12:00 AM;1419.91;1419.91;1394.83;1401.02;4.49584E9
1/14/08 12:00 AM;1402.91;1417.89;1402.91;1416.25;3.68209E9
1/15/08 12:00 AM;1411.88;1411.88;1380.6;1380.95;4.60164E9
1/16/08 12:00 AM;1377.41;1391.99;1364.27;1373.2;5.44062E9
1/17/08 12:00 AM;1374.79;1377.72;1330.67;1333.25;5.30313E9
1/18/08 12:00 AM;1333.9;1350.28;1312.51;1325.19;6.00484E9
1/22/08 12:00 AM;1312.94;1322.09;1274.29;1310.5;6.54469E9
1/23/08 12:00 AM;1310.41;1339.09;1270.05;1338.6;3.24168E9
1/24/08 12:00 AM;1340.13;1355.15;1334.31;1352.07;5.7353E9
1/25/08 12:00 AM;1357.32;1368.56;1327.5;1330.61;4.88225E9
1/28/08 12:00 AM;1330.7;1353.97;1322.26;1353.96;4.10093E9
1/29/08 12:00 AM;1355.94;1364.93;1350.19;1362.3;4.23296E9
1/30/08 12:00 AM;1362.22;1385.86;1352.95;1355.81;4.74276E9
1/31/08 12:00 AM;1351.98;1385.62;1334.08;1378.55;4.97029E9
2/1/08 12:00 AM;1378.6;1396.02;1375.93;1395.42;4.65077E9
2/4/08 12:00 AM;1395.38;1395.38;1379.69;1380.82;3.49578E9
2/5/08 12:00 AM;1380.28;1380.28;1336.64;1336.64;4.31574E9
2/6/08 12:00 AM;1339.48;1351.96;1324.34;1326.45;4.00812E9
2/7/08 12:00 AM;1324.01;1347.16;1316.75;1336.91;4.58916E9
2/8/08 12:00 AM;1336.88;1341.22;1321.06;1331.29;3.76849E9
2/11/08 12:00 AM;1331.92;1341.4;1320.32;1339.13;3.59314E9
2/12/08 12:00 AM;1340.55;1362.1;1339.36;1348.86;4.04464E9
2/13/08 12:00 AM;1353.12;1369.23;1350.78;1367.21;3.85642E9
2/14/08 12:00 AM;1367.33;1368.16;1347.31;1348.86;3.64476E9
2/15/08 12:00 AM;1347.52;1350.0;1338.13;1349.99;3.5833E9
2/19/08 12:00 AM;1355.86;1367.28;1345.05;1348.78;3.61355E9
2/20/08 12:00 AM;1348.39;1363.71;1336.55;1360.03;3.87052E9
2/21/08 12:00 AM;1362.21;1367.94;1339.34;1342.53;3.69666E9
2/22/08 12:00 AM;1344.22;1354.3;1327.04;1353.11;3.57266E9
2/25/08 12:00 AM;1352.75;1374.36;1346.03;1371.8;3.86635E9
2/26/08 12:00 AM;1371.76;1387.34;1363.29;1381.29;4.09606E9
2/27/08 12:00 AM;1378.95;1388.34;1372.0;1380.02;3.9047E9
2/28/08 12:00 AM;1378.16;1378.16;1363.16;1367.68;3.93858E9
2/29/08 12:00 AM;1364.07;1364.07;1325.42;1330.63;4.42673E9
3/3/08 12:00 AM;1330.45;1335.13;1320.04;1331.34;4.11757E9
3/4/08 12:00 AM;1329.58;1331.03;1307.39;1326.75;4.75718E9
3/5/08 12:00 AM;1327.69;1344.19;1320.22;1333.7;4.27771E9
3/6/08 12:00 AM;1332.2;1332.2;1303.42;1304.34;4.32346E9
3/7/08 12:00 AM;1301.53;1313.24;1282.43;1293.37;4.56541E9
3/10/08 12:00 AM;1293.16;1295.01;1272.66;1273.37;4.26124E9
3/11/08 12:00 AM;1274.4;1320.65;1274.4;1320.65;5.10908E9
3/12/08 12:00 AM;1321.13;1333.26;1307.86;1308.77;4.41428E9
3/13/08 12:00 AM;1305.26;1321.68;1282.11;1315.48;5.07336E9
3/14/08 12:00 AM;1316.05;1321.47;1274.86;1288.14;5.15378E9
3/17/08 12:00 AM;1283.21;1287.5;1256.98;1276.6;5.68301E9
3/18/08 12:00 AM;1277.16;1330.74;1277.16;1330.74;5.33563E9
3/19/08 12:00 AM;1330.97;1341.51;1298.42;1298.42;1.20383E9
3/20/08 12:00 AM;1299.67;1330.67;1295.22;1329.51;6.14522E9
3/24/08 12:00 AM;1330.29;1359.68;1330.29;1349.88;4.499E9
3/25/08 12:00 AM;1349.07;1357.47;1341.21;1352.99;4.14512E9
3/26/08 12:00 AM;1352.45;1352.45;1336.41;1341.13;4.05567E9
3/27/08 12:00 AM;1340.34;1345.62;1325.66;1325.76;4.03793E9
3/28/08 12:00 AM;1327.02;1334.87;1312.95;1315.22;3.68698E9
3/31/08 12:00 AM;1315.92;1328.52;1312.81;1322.7;4.18899E9
4/1/08 12:00 AM;1326.41;1370.18;1326.41;1370.18;4.74512E9
4/2/08 12:00 AM;1369.96;1377.95;1361.55;1367.53;4.32044E9
4/3/08 12:00 AM;1365.69;1375.66;1358.68;1369.31;3.9201E9
4/4/08 12:00 AM;1369.85;1380.91;1362.83;1370.4;3.7031E9
4/7/08 12:00 AM;1373.69;1386.74;1369.02;1372.54;3.74778E9
4/8/08 12:00 AM;1370.16;1370.16;1360.62;1365.54;3.6025E9
4/9/08 12:00 AM;1365.5;1368.39;1349.97;1354.49;3.55667E9
4/10/08 12:00 AM;1355.37;1367.24;1350.11;1360.55;3.68615E9
4/11/08 12:00 AM;1357.98;1357.98;1331.21;1332.83;3.72379E9
4/14/08 12:00 AM;1332.2;1335.64;1326.16;1328.32;3.56502E9
4/15/08 12:00 AM;1331.72;1337.72;1324.35;1334.43;3.58123E9
4/16/08 12:00 AM;1337.02;1365.49;1337.02;1364.71;4.26037E9
4/17/08 12:00 AM;1363.37;1368.6;1357.25;1365.56;3.71388E9
4/18/08 12:00 AM;1369.0;1395.9;1369.0;1390.33;4.22238E9
4/21/08 12:00 AM;1387.72;1390.23;1379.25;1388.17;3.42057E9
4/22/08 12:00 AM;1386.43;1386.43;1369.84;1375.94;3.8219E9
4/23/08 12:00 AM;1378.4;1387.87;1372.24;1379.93;4.10361E9
4/24/08 12:00 AM;1380.52;1397.72;1371.09;1388.82;4.46166E9
4/25/08 12:00 AM;1387.88;1399.11;1379.98;1397.84;3.89115E9
4/28/08 12:00 AM;1397.96;1402.9;1394.4;1396.37;3.607E9
4/29/08 12:00 AM;1395.61;1397.0;1386.7;1390.94;3.81532E9
4/30/08 12:00 AM;1391.22;1404.57;1384.25;1385.59;4.50889E9
5/1/08 12:00 AM;1385.97;1410.07;1383.07;1409.34;4.44878E9
5/2/08 12:00 AM;1409.16;1422.72;1406.25;1413.9;3.95303E9
5/5/08 12:00 AM;1415.34;1415.34;1404.37;1407.49;3.41009E9
5/6/08 12:00 AM;1405.6;1421.57;1397.1;1418.26;3.9241E9
5/7/08 12:00 AM;1417.49;1419.54;1391.16;1392.57;4.07586E9
5/8/08 12:00 AM;1394.29;1402.35;1389.39;1397.68;3.82755E9
5/9/08 12:00 AM;1394.9;1394.9;1384.11;1388.28;3.51862E9
5/12/08 12:00 AM;1389.4;1404.06;1386.2;1403.58;3.37063E9
5/13/08 12:00 AM;1404.4;1406.3;1396.26;1403.04;4.01859E9
5/14/08 12:00 AM;1405.65;1420.19;1405.65;1408.66;3.97937E9
5/15/08 12:00 AM;1408.36;1424.4;1406.87;1423.57;3.83648E9
5/16/08 12:00 AM;1423.89;1425.82;1414.35;1425.35;3.84259E9
5/19/08 12:00 AM;1425.28;1440.24;1421.63;1426.63;3.68397E9
5/20/08 12:00 AM;1424.49;1424.49;1409.09;1413.4;3.85432E9
5/21/08 12:00 AM;1414.06;1419.12;1388.81;1390.71;4.51799E9
5/22/08 12:00 AM;1390.83;1399.07;1390.23;1394.35;3.95596E9
5/23/08 12:00 AM;1392.2;1392.2;1373.72;1375.93;3.51638E9
5/27/08 12:00 AM;1375.97;1387.4;1373.07;1385.35;3.58886E9
5/28/08 12:00 AM;1386.54;1391.25;1378.16;1390.84;3.92724E9
5/29/08 12:00 AM;1390.5;1406.32;1388.59;1398.26;3.89444E9
5/30/08 12:00 AM;1398.36;1404.46;1398.08;1400.38;3.84563E9
6/2/08 12:00 AM;1399.62;1399.62;1377.79;1385.67;3.71432E9
6/3/08 12:00 AM;1386.42;1393.12;1370.12;1377.65;4.39638E9
6/4/08 12:00 AM;1376.26;1388.18;1371.74;1377.2;4.33864E9
6/5/08 12:00 AM;1377.48;1404.05;1377.48;1404.05;4.35079E9
6/6/08 12:00 AM;1400.06;1400.06;1359.9;1360.68;4.77166E9
6/9/08 12:00 AM;1360.83;1370.63;1350.62;1361.76;4.40457E9
6/10/08 12:00 AM;1358.98;1366.84;1351.56;1358.44;4.63507E9
6/11/08 12:00 AM;1357.09;1357.09;1335.47;1335.49;4.77998E9
6/12/08 12:00 AM;1335.78;1353.03;1331.29;1339.87;4.73424E9
6/13/08 12:00 AM;1341.81;1360.03;1341.71;1360.03;4.08042E9
6/16/08 12:00 AM;1358.85;1364.7;1352.07;1360.14;3.70694E9
6/17/08 12:00 AM;1360.71;1366.59;1350.54;1350.93;3.80196E9
6/18/08 12:00 AM;1349.59;1349.59;1333.4;1337.81;4.57357E9
6/19/08 12:00 AM;1336.89;1347.66;1330.5;1342.83;4.81167E9
6/20/08 12:00 AM;1341.02;1341.02;1314.46;1317.93;5.3249E9
6/23/08 12:00 AM;1319.77;1323.78;1315.31;1318.0;4.18637E9
6/24/08 12:00 AM;1317.23;1326.02;1304.42;1314.29;4.70505E9
6/25/08 12:00 AM;1314.54;1335.63;1314.54;1321.97;4.82564E9
6/26/08 12:00 AM;1316.29;1316.29;1283.15;1283.15;5.23128E9
6/27/08 12:00 AM;1283.6;1289.45;1272.0;1278.38;6.20826E9
6/30/08 12:00 AM;1278.06;1290.31;1274.86;1280.0;5.03233E9
7/1/08 12:00 AM;1276.69;1285.31;1260.68;1284.91;5.84629E9
7/2/08 12:00 AM;1285.82;1292.17;1261.51;1261.52;5.27609E9
7/3/08 12:00 AM;1262.96;1271.48;1252.01;1262.9;3.24759E9
7/7/08 12:00 AM;1262.9;1273.95;1240.68;1252.31;5.26542E9
7/8/08 12:00 AM;1251.84;1274.17;1242.84;1273.7;6.03411E9
7/9/08 12:00 AM;1273.38;1277.36;1244.57;1244.69;5.181E9
7/10/08 12:00 AM;1245.25;1257.65;1236.76;1253.39;5.84043E9
7/11/08 12:00 AM;1248.66;1257.27;1225.35;1239.49;6.7422E9
7/14/08 12:00 AM;1241.61;1253.5;1225.01;1228.3;5.43486E9
7/15/08 12:00 AM;1226.83;1234.35;1200.44;1214.91;7.36364E9
7/16/08 12:00 AM;1214.65;1245.52;1211.39;1245.36;6.7386304E9
7/17/08 12:00 AM;1246.31;1262.31;1241.49;1260.32;7.3652096E9
7/18/08 12:00 AM;1258.22;1262.23;1251.81;1260.68;5.65328E9
7/21/08 12:00 AM;1261.82;1267.74;1255.7;1260.0;4.63064E9
7/22/08 12:00 AM;1257.08;1277.42;1248.83;1277.0;6.18023E9
7/23/08 12:00 AM;1278.87;1291.17;1276.06;1282.19;6.70583E9
7/24/08 12:00 AM;1283.22;1283.22;1251.48;1252.54;6.12798E9
7/25/08 12:00 AM;1253.51;1263.23;1251.75;1257.76;4.67256E9
7/28/08 12:00 AM;1257.76;1260.09;1234.37;1234.37;4.28296E9
7/29/08 12:00 AM;1236.38;1263.2;1236.38;1263.2;5.41424E9
7/30/08 12:00 AM;1264.52;1284.33;1264.52;1284.26;5.63133E9
7/31/08 12:00 AM;1281.37;1284.93;1265.97;1267.38;5.34605E9
8/1/08 12:00 AM;1269.42;1270.52;1254.54;1260.31;4.68487E9
8/4/08 12:00 AM;1253.27;1260.49;1247.45;1249.01;4.56228E9
8/5/08 12:00 AM;1254.87;1284.88;1254.67;1284.88;1.21931E9
8/6/08 12:00 AM;1283.99;1291.67;1276.0;1289.19;4.87342E9
8/7/08 12:00 AM;1286.51;1286.51;1264.29;1266.07;5.31938E9
8/8/08 12:00 AM;1266.29;1297.85;1262.11;1296.32;4.96681E9
8/11/08 12:00 AM;1294.42;1313.15;1291.41;1305.32;5.06731E9
8/12/08 12:00 AM;1304.79;1304.79;1285.64;1289.59;4.71129E9
8/13/08 12:00 AM;1288.64;1294.03;1274.86;1285.83;4.7876E9
8/14/08 12:00 AM;1282.11;1300.11;1276.84;1292.93;4.064E9
8/15/08 12:00 AM;1293.85;1302.05;1290.74;1298.2;4.04182E9
8/18/08 12:00 AM;1298.14;1300.22;1274.51;1278.6;3.82929E9
8/19/08 12:00 AM;1276.65;1276.65;1263.11;1266.69;4.15976E9
8/20/08 12:00 AM;1267.34;1276.01;1261.16;1274.54;4.55503E9
8/21/08 12:00 AM;1271.07;1281.4;1265.22;1277.72;4.03259E9
8/22/08 12:00 AM;1277.59;1293.09;1277.59;1292.2;3.74107E9
8/25/08 12:00 AM;1290.47;1290.47;1264.87;1266.84;3.4206E9
8/26/08 12:00 AM;1267.03;1275.65;1263.21;1271.51;3.58757E9
8/27/08 12:00 AM;1271.29;1285.05;1270.03;1281.66;3.49961E9
8/28/08 12:00 AM;1283.79;1300.68;1283.79;1300.68;3.85428E9
8/29/08 12:00 AM;1296.49;1297.59;1282.74;1282.83;3.28812E9
9/2/08 12:00 AM;1287.83;1303.04;1272.2;1277.58;4.78356E9
9/3/08 12:00 AM;1276.61;1280.6;1265.59;1274.98;5.05698E9
9/4/08 12:00 AM;1271.8;1271.8;1232.83;1236.83;5.2125E9
9/5/08 12:00 AM;1233.21;1244.94;1217.23;1242.31;5.01708E9
9/8/08 12:00 AM;1249.5;1274.42;1247.12;1267.79;7.35134E9
9/9/08 12:00 AM;1267.98;1268.66;1224.51;1224.51;7.3806304E9
9/10/08 12:00 AM;1227.5;1243.9;1221.6;1232.04;6.54344E9
9/11/08 12:00 AM;1229.04;1249.98;1211.54;1249.05;6.8692496E9
9/12/08 12:00 AM;1245.88;1255.09;1233.81;1251.7;6.27326E9
9/15/08 12:00 AM;1250.92;1250.92;1192.7;1192.7;8.2795104E9
9/16/08 12:00 AM;1188.31;1214.84;1169.28;1213.6;9.4598304E9
9/17/08 12:00 AM;1210.34;1210.34;1155.88;1156.39;9.4318704E9
9/18/08 12:00 AM;1157.08;1211.14;1133.5;1206.51;1.00826896E10
9/19/08 12:00 AM;1213.11;1265.12;1213.11;1255.08;9.3871696E9
9/22/08 12:00 AM;1255.37;1255.37;1205.61;1207.09;5.33213E9
9/23/08 12:00 AM;1207.61;1221.15;1187.06;1188.22;5.18573E9
9/24/08 12:00 AM;1188.79;1197.41;1179.79;1185.87;4.82036E9
9/25/08 12:00 AM;1187.87;1220.03;1187.87;1209.18;5.87764E9
9/26/08 12:00 AM;1204.47;1215.77;1187.54;1213.27;5.38361E9
9/29/08 12:00 AM;1209.07;1209.07;1106.42;1106.42;7.30506E9
9/30/08 12:00 AM;1113.78;1168.03;1113.78;1166.36;4.93768E9
10/1/08 12:00 AM;1164.17;1167.03;1140.77;1161.06;5.78213E9
10/2/08 12:00 AM;1160.64;1160.64;1111.43;1114.28;6.28564E9
10/3/08 12:00 AM;1115.16;1153.82;1098.14;1099.23;6.71612E9
10/6/08 12:00 AM;1097.56;1097.56;1007.97;1056.89;7.95602E9
10/7/08 12:00 AM;1057.6;1072.91;996.23;996.23;7.0692096E9
10/8/08 12:00 AM;988.91;1021.06;970.97;984.94;8.7163296E9
10/9/08 12:00 AM;988.42;1005.25;909.19;909.92;6.819E9
10/10/08 12:00 AM;902.31;936.36;839.8;899.22;1.14562304E10
10/13/08 12:00 AM;912.75;1006.93;912.75;1003.35;7.2633696E9
10/14/08 12:00 AM;1009.97;1044.31;972.07;998.01;8.1619904E9
10/15/08 12:00 AM;994.6;994.6;903.99;907.84;6.54233E9
10/16/08 12:00 AM;909.53;947.71;865.83;946.43;7.9845E9
10/17/08 12:00 AM;942.29;984.64;918.74;940.55;6.58178E9
10/20/08 12:00 AM;943.51;985.4;943.51;985.4;5.17564E9
10/21/08 12:00 AM;980.4;985.44;952.47;955.05;5.12183E9
10/22/08 12:00 AM;951.67;951.67;875.81;896.78;6.14798E9
10/23/08 12:00 AM;899.08;922.83;858.44;908.11;7.18418E9
10/24/08 12:00 AM;895.22;896.3;852.85;876.77;6.55005E9
10/27/08 12:00 AM;874.28;893.78;846.75;848.92;5.55805E9
10/28/08 12:00 AM;848.92;940.51;845.27;940.51;7.0969504E9
10/29/08 12:00 AM;939.51;969.97;922.26;930.09;7.0778E9
10/30/08 12:00 AM;939.38;963.23;928.5;954.09;6.17583E9
10/31/08 12:00 AM;953.11;984.38;944.59;968.75;6.39435E9
11/3/08 12:00 AM;968.67;975.57;958.82;966.3;4.49228E9
11/4/08 12:00 AM;971.31;1007.51;971.31;1005.75;5.53129E9
11/5/08 12:00 AM;1001.84;1001.84;949.86;952.77;5.42664E9
11/6/08 12:00 AM;952.4;952.4;899.73;904.88;6.10223E9
11/7/08 12:00 AM;907.44;931.46;906.9;930.99;4.93164E9
11/10/08 12:00 AM;936.75;951.95;907.47;919.21;4.572E9
11/11/08 12:00 AM;917.15;917.15;884.9;898.95;4.99834E9
11/12/08 12:00 AM;893.39;893.39;850.48;852.3;5.76418E9
11/13/08 12:00 AM;853.13;913.01;818.69;911.29;7.84912E9
11/14/08 12:00 AM;904.36;916.88;869.88;873.29;5.88103E9
11/17/08 12:00 AM;873.23;882.29;848.98;850.75;4.92749E9
11/18/08 12:00 AM;852.34;865.9;826.84;859.12;6.67947E9
11/19/08 12:00 AM;859.03;864.57;806.18;806.58;6.5486E9
11/20/08 12:00 AM;805.87;820.52;747.78;752.44;9.09374E9
11/21/08 12:00 AM;755.84;801.2;741.02;800.03;9.4959E9
11/24/08 12:00 AM;801.2;865.6;801.2;851.81;7.87944E9
11/25/08 12:00 AM;853.4;868.94;834.99;857.39;6.9527E9
11/26/08 12:00 AM;852.9;887.68;841.37;887.68;5.79326E9
11/28/08 12:00 AM;886.89;896.25;881.21;896.24;2.74086E9
12/1/08 12:00 AM;888.61;888.61;815.69;816.21;6.05201E9
12/2/08 12:00 AM;817.94;850.54;817.94;848.81;6.1701E9
12/3/08 12:00 AM;843.6;873.12;827.6;870.74;6.22188E9
12/4/08 12:00 AM;869.75;875.6;833.6;845.22;5.86039E9
12/5/08 12:00 AM;844.43;879.42;818.41;876.07;6.16537E9
12/8/08 12:00 AM;882.71;918.57;882.71;909.7;6.5536E9
12/9/08 12:00 AM;906.48;916.26;885.38;888.67;5.69311E9
12/10/08 12:00 AM;892.17;908.27;885.45;899.24;5.94213E9
12/11/08 12:00 AM;898.35;904.63;868.73;873.59;5.51384E9
12/12/08 12:00 AM;871.79;883.24;851.35;879.73;5.95959E9
12/15/08 12:00 AM;881.07;884.63;857.72;868.57;4.98239E9
12/16/08 12:00 AM;871.53;914.66;871.53;913.18;6.00978E9
12/17/08 12:00 AM;908.16;918.85;895.94;904.42;5.90738E9
12/18/08 12:00 AM;905.98;911.02;877.44;885.28;5.675E9
12/19/08 12:00 AM;886.96;905.47;883.02;887.88;6.70531E9
12/22/08 12:00 AM;887.2;887.37;857.09;871.63;4.86985E9
12/23/08 12:00 AM;874.31;880.44;860.1;863.16;4.05197E9
12/24/08 12:00 AM;863.87;869.79;861.44;868.15;1.54655E9
12/26/08 12:00 AM;869.51;873.74;866.52;872.8;1.88005E9
12/29/08 12:00 AM;872.37;873.7;857.07;869.42;3.32343E9
12/30/08 12:00 AM;870.58;891.12;870.58;890.64;3.6278E9
12/31/08 12:00 AM;890.59;910.32;889.67;903.25;4.17294E9
1/2/09 12:00 AM;902.99;934.73;899.35;931.8;4.04827E9
1/5/09 12:00 AM;929.17;936.63;919.53;927.45;5.41391E9
1/6/09 12:00 AM;931.17;943.85;927.28;934.7;5.39262E9
1/7/09 12:00 AM;927.45;927.45;902.37;906.65;4.70494E9
1/8/09 12:00 AM;905.73;910.0;896.81;909.73;4.99155E9
1/9/09 12:00 AM;909.91;911.93;888.31;890.35;4.7165E9
1/12/09 12:00 AM;890.4;890.4;864.32;870.26;4.72505E9
1/13/09 12:00 AM;869.79;877.02;862.02;871.79;5.01747E9
1/14/09 12:00 AM;867.28;867.28;836.93;842.62;5.40788E9
1/15/09 12:00 AM;841.99;851.59;817.04;843.74;7.8073504E9
1/16/09 12:00 AM;844.45;858.13;830.66;850.12;6.78604E9
1/20/09 12:00 AM;849.64;849.64;804.47;805.22;6.37523E9
1/21/09 12:00 AM;806.77;841.72;804.3;840.24;6.46783E9
1/22/09 12:00 AM;839.74;839.74;811.29;827.5;5.84383E9
1/23/09 12:00 AM;822.16;838.61;806.07;831.95;5.83216E9
1/26/09 12:00 AM;832.5;852.53;827.69;836.57;6.03994E9
1/27/09 12:00 AM;837.3;850.45;835.4;845.71;5.35326E9
